0,0
1e-17,1e-16
1.508151,9.999996338328404e-17
3.016302,9.999987502858374e-17
4.524453,9.999972844271185e-17
6.032604,9.9999523343298e-17
7.540755,9.999925968193713e-17
9.048906,9.99989374453997e-17
10.557057,9.999855662928041e-17
12.065208,9.999811723215643e-17
13.573359,9.999761925385581e-17
15.08151,9.99970626948361e-17
16.589661,9.999644755592862e-17
18.097812,9.999577383822161e-17
19.605963000000003,9.999504154300247e-17
21.114114000000004,9.999425067172715e-17
22.622265000000006,9.99934012260031e-17
24.130416000000007,9.999249320757928e-17
25.63856700000001,9.999152661834009e-17
27.14671800000001,9.999050146030156e-17
28.654869000000012,9.998941773560887e-17
30.163020000000014,9.998827544653472e-17
31.671171000000015,9.998707459547821e-17
33.17932200000001,9.998581518496407e-17
34.68747300000001,9.998449721764207e-17
36.19562400000001,9.998312069628667e-17
37.70377500000001,9.998168562379667e-17
39.211926000000005,9.998019200319505e-17
40.720077,9.997863983762875e-17
42.228228,9.997702913036854e-17
43.736379,9.997535988480896e-17
45.24453,9.997363210446819e-17
46.752680999999995,9.997184579298798e-17
48.26083199999999,9.997000095413365e-17
49.76898299999999,9.996809759179397e-17
51.27713399999999,9.996613570998117e-17
52.78528499999999,9.996411531283084e-17
54.293435999999986,9.996203640460196e-17
55.801586999999984,9.995989898967685e-17
57.30973799999998,9.995770307256111e-17
58.81788899999998,9.995544865788361e-17
60.32603999999998,9.995313575039648e-17
61.834190999999976,9.995076435497506e-17
63.342341999999974,9.994833447661789e-17
64.85049299999997,9.994584612044667e-17
66.35864399999997,9.994329929170625e-17
67.86679499999997,9.994069399576459e-17
69.37494599999997,9.993803023811275e-17
70.88309699999996,9.993530802436484e-17
72.39124799999996,9.993252736025803e-17
73.89939899999996,9.99296882516525e-17
75.40754999999996,9.992679070453144e-17
76.91570099999996,9.992383472500097e-17
78.42385199999995,9.992082031929016e-17
79.93200299999995,9.9917747493751e-17
81.44015399999995,9.991461625485837e-17
82.94830499999995,9.991142660920999e-17
84.45645599999995,9.990817856352642e-17
85.96460699999994,9.990487212465101e-17
87.47275799999994,9.99015072995499e-17
88.98090899999994,9.989808409531195e-17
90.48905999999994,9.989460251914875e-17
91.99721099999994,9.989106257839457e-17
93.50536199999993,9.988746428050633e-17
95.01351299999993,9.988380763306357e-17
96.52166399999993,9.988009264376842e-17
98.02981499999993,9.987631932044558e-17
99.53796599999993,9.987248767104224e-17
101.04611699999992,9.986859770362814e-17
102.55426799999992,9.986464942639542e-17
104.06241899999992,9.986064284765867e-17
105.57056999999992,9.985657797585488e-17
107.07872099999992,9.98524548195434e-17
108.58687199999991,9.984827338740585e-17
110.09502299999991,9.98440336882462e-17
111.60317399999991,9.983973573099063e-17
113.11132499999991,9.983537952468754e-17
114.6194759999999,9.983096507850751e-17
116.1276269999999,9.982649240174324e-17
117.6357779999999,9.982196150380953e-17
119.1439289999999,9.981737239424325e-17
120.6520799999999,9.981272508270329e-17
122.1602309999999,9.980801957897051e-17
123.6683819999999,9.980325589294771e-17
125.17653299999989,9.979843403465958e-17
126.68468399999989,9.979355401425269e-17
128.1928349999999,9.978861584199541e-17
129.7009859999999,9.978361952827789e-17
131.20913699999988,9.977856508361199e-17
132.71728799999988,9.977345251863127e-17
134.22543899999988,9.976828184409093e-17
135.73358999999988,9.97630530708678e-17
137.24174099999988,9.97577662099602e-17
138.74989199999987,9.9752421272488e-17
140.25804299999987,9.974701826969254e-17
141.76619399999987,9.974155721293653e-17
143.27434499999987,9.973603811370412e-17
144.78249599999987,9.973046098360071e-17
146.29064699999986,9.972482583435301e-17
147.79879799999986,9.971913267780897e-17
149.30694899999986,9.971338152593768e-17
150.81509999999986,9.970757239082938e-17
152.32325099999986,9.970170528469539e-17
153.83140199999985,9.969578021986804e-17
155.33955299999985,9.968979720880065e-17
156.84770399999985,9.968375626406747e-17
158.35585499999985,9.967765739836362e-17
159.86400599999985,9.967150062450504e-17
161.37215699999985,9.966528595542843e-17
162.88030799999984,9.965901340419122e-17
164.38845899999984,9.96526829839715e-17
165.89660999999984,9.964629470806796e-17
167.40476099999984,9.963984858989985e-17
168.91291199999984,9.963334464300691e-17
170.42106299999983,9.962678288104934e-17
171.92921399999983,9.962016331780771e-17
173.43736499999983,9.961348596718292e-17
174.94551599999983,9.960675084319615e-17
176.45366699999983,9.959995795998879e-17
177.96181799999982,9.959310733182239e-17
179.46996899999982,9.958619897307859e-17
180.97811999999982,9.957923289825908e-17
182.48627099999982,9.957220912198552e-17
183.99442199999982,9.956512765899949e-17
185.5025729999998,9.955798852416244e-17
187.0107239999998,9.955079173245561e-17
188.5188749999998,9.954353729897998e-17
190.0270259999998,9.953622523895619e-17
191.5351769999998,9.95288555677245e-17
193.0433279999998,9.952142830074475e-17
194.5514789999998,9.951394345359621e-17
196.0596299999998,9.95064010419776e-17
197.5677809999998,9.9498801081707e-17
199.0759319999998,9.949114358872178e-17
200.5840829999998,9.948342857907853e-17
202.0922339999998,9.947565606895302e-17
203.6003849999998,9.946782607464007e-17
205.1085359999998,9.945993861255358e-17
206.61668699999979,9.945199369922637e-17
208.12483799999978,9.944399135131018e-17
209.63298899999978,9.943593158557556e-17
211.14113999999978,9.942781441891183e-17
212.64929099999978,9.941963986832697e-17
214.15744199999978,9.94114079509476e-17
215.66559299999977,9.940311868401889e-17
217.17374399999977,9.939477208490445e-17
218.68189499999977,9.938636817108634e-17
220.19004599999977,9.937790696016492e-17
221.69819699999977,9.936938846985884e-17
223.20634799999976,9.93608127180049e-17
224.71449899999976,9.935217972255803e-17
226.22264999999976,9.934348950159124e-17
227.73080099999976,9.933474207329545e-17
229.23895199999976,9.932593745597951e-17
230.74710299999975,9.931707566807008e-17
232.25525399999975,9.930815672811155e-17
233.76340499999975,9.9299180654766e-17
235.27155599999975,9.929014746681307e-17
236.77970699999975,9.928105718314995e-17
238.28785799999974,9.927190982279125e-17
239.79600899999974,9.926270540486892e-17
241.30415999999974,9.925344394863222e-17
242.81231099999974,9.92441254734476e-17
244.32046199999974,9.923474999879863e-17
245.82861299999973,9.922531754428593e-17
247.33676399999973,9.921582812962708e-17
248.84491499999973,9.920628177465653e-17
250.35306599999973,9.919667849932555e-17
251.86121699999973,9.918701832370214e-17
253.36936799999972,9.91773012679709e-17
254.87751899999972,9.916752735243301e-17
256.3856699999997,9.915769659750612e-17
257.8938209999997,9.914780902372428e-17
259.4019719999997,9.91378646517378e-17
260.9101229999997,9.912786350231328e-17
262.4182739999997,9.91178055963334e-17
263.9264249999997,9.910769095479692e-17
265.4345759999997,9.909751959881855e-17
266.9427269999997,9.90872915496289e-17
268.4508779999997,9.907700682857435e-17
269.9590289999997,9.9066665457117e-17
271.4671799999997,9.905626745683456e-17
272.9753309999997,9.904581284942027e-17
274.4834819999997,9.903530165668283e-17
275.9916329999997,9.902473390054627e-17
277.4997839999997,9.901410960304988e-17
279.0079349999997,9.900342878634815e-17
280.5160859999997,9.899269147271063e-17
282.0242369999997,9.898189768452189e-17
283.5323879999997,9.897104744428135e-17
285.0405389999997,9.896014077460331e-17
286.5486899999997,9.894917769821673e-17
288.0568409999997,9.893815823796522e-17
289.5649919999997,9.892708241680693e-17
291.0731429999997,9.891595025781443e-17
292.5812939999997,9.890476178417464e-17
294.08944499999967,9.889351701918875e-17
295.59759599999967,9.888221598627206e-17
297.10574699999967,9.8870858708954e-17
298.61389799999966,9.885944521087791e-17
300.12204899999966,9.8847975515801e-17
301.63019999999966,9.88364496475943e-17
303.13835099999966,9.882486763024247e-17
304.64650199999966,9.881322948784376e-17
306.15465299999966,9.880153524460991e-17
307.66280399999965,9.878978492486602e-17
309.17095499999965,9.877797855305049e-17
310.67910599999965,9.876611615371491e-17
312.18725699999965,9.875419775152396e-17
313.69540799999965,9.874222337125527e-17
315.20355899999964,9.873019303779937e-17
316.71170999999964,9.871810677615959e-17
318.21986099999964,9.870596461145192e-17
319.72801199999964,9.869376656890493e-17
321.23616299999964,9.868151267385969e-17
322.74431399999963,9.866920295176961e-17
324.25246499999963,9.865683742820041e-17
325.76061599999963,9.864441612882995e-17
327.2687669999996,9.863193907944814e-17
328.7769179999996,9.86194063059569e-17
330.2850689999996,9.860681783436994e-17
331.7932199999996,9.859417369081278e-17
333.3013709999996,9.858147390152254e-17
334.8095219999996,9.856871849284789e-17
336.3176729999996,9.855590749124893e-17
337.8258239999996,9.854304092329709e-17
339.3339749999996,9.853011881567501e-17
340.8421259999996,9.851714119517643e-17
342.3502769999996,9.85041080887061e-17
343.8584279999996,9.849101952327965e-17
345.3665789999996,9.84778755260235e-17
346.8747299999996,9.846467612417474e-17
348.3828809999996,9.845142134508102e-17
349.8910319999996,9.843811121620044e-17
351.3991829999996,9.842474576510145e-17
352.9073339999996,9.84113250194627e-17
354.4154849999996,9.839784900707299e-17
355.9236359999996,9.838431775583111e-17
357.4317869999996,9.837073129374574e-17
358.9399379999996,9.835708964893534e-17
360.4480889999996,9.834339284962805e-17
361.9562399999996,9.832964092416154e-17
363.4643909999996,9.831583390098291e-17
364.9725419999996,9.830197180864862e-17
366.4806929999996,9.828805467582431e-17
367.9888439999996,9.827408253128472e-17
369.4969949999996,9.826005540391355e-17
371.00514599999957,9.82459733227034e-17
372.51329699999957,9.823183631675556e-17
374.02144799999957,9.821764441528e-17
375.52959899999956,9.820339764759515e-17
377.03774999999956,9.818909604312786e-17
378.54590099999956,9.817473963141323e-17
380.05405199999956,9.816032844209454e-17
381.56220299999956,9.814586250492308e-17
383.07035399999955,9.813134184975807e-17
384.57850499999955,9.811676650656652e-17
386.08665599999955,9.810213650542308e-17
387.59480699999955,9.808745187651001e-17
389.10295799999955,9.807271265011698e-17
390.61110899999954,9.805791885664093e-17
392.11925999999954,9.804307052658604e-17
393.62741099999954,9.802816769056354e-17
395.13556199999954,9.801321037929159e-17
396.64371299999954,9.799819862359517e-17
398.15186399999953,9.798313245440595e-17
399.66001499999953,9.79680119027622e-17
401.16816599999953,9.795283699980862e-17
402.67631699999953,9.793760777679621e-17
404.1844679999995,9.79223242650822e-17
405.6926189999995,9.790698649612986e-17
407.2007699999995,9.789159450150844e-17
408.7089209999995,9.787614831289295e-17
410.2170719999995,9.786064796206417e-17
411.7252229999995,9.784509348090836e-17
413.2333739999995,9.78294849014173e-17
414.7415249999995,9.7813822255688e-17
416.2496759999995,9.77981055759227e-17
417.7578269999995,9.778233489442867e-17
419.2659779999995,9.776651024361813e-17
420.7741289999995,9.775063165600803e-17
422.2822799999995,9.773469916422004e-17
423.7904309999995,9.771871280098035e-17
425.2985819999995,9.770267259911952e-17
426.8067329999995,9.768657859157243e-17
428.3148839999995,9.767043081137804e-17
429.8230349999995,9.765422929167936e-17
431.3311859999995,9.763797406572325e-17
432.8393369999995,9.762166516686033e-17
434.3474879999995,9.76053026285448e-17
435.8556389999995,9.758888648433438e-17
437.3637899999995,9.757241676789007e-17
438.8719409999995,9.755589351297612e-17
440.3800919999995,9.753931675345985e-17
441.8882429999995,9.75226865233115e-17
443.3963939999995,9.750600285660411e-17
444.9045449999995,9.748926578751341e-17
446.41269599999947,9.747247535031763e-17
447.92084699999947,9.745563157939741e-17
449.42899799999947,9.743873450923565e-17
450.93714899999947,9.742178417441735e-17
452.44529999999946,9.74047806096295e-17
453.95345099999946,9.738772384966096e-17
455.46160199999946,9.737061392940223e-17
456.96975299999946,9.735345088384545e-17
458.47790399999946,9.733623474808416e-17
459.98605499999945,9.731896555731316e-17
461.49420599999945,9.730164334682842e-17
463.00235699999945,9.728426815202694e-17
464.51050799999945,9.726684000840655e-17
